class,len
Attack,2585
Attack,11747
Attack,10802
Attack,10397
Attack,10793
Attack,10608
Attack,10747
Attack,36
Attack,39
Attack,38
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,81
Attack,33
Attack,33
Attack,33
Attack,33
Attack,35
Attack,35
Attack,35
Attack,35
Attack,933
Attack,2809
Attack,3141
Attack,1887
Attack,33
Attack,2695
Attack,1241
Attack,82
Attack,5886
Attack,34
Attack,97
Attack,36
Attack,72
Attack,34
Attack,34
Attack,34
Attack,34
Attack,2189
Attack,1993
Attack,36
Attack,1614
Attack,34
Attack,33
Attack,37980
Attack,27129
Attack,17437
Attack,9865
Attack,8828
Attack,6887
Attack,8919
Attack,2776
Attack,15236
Attack,3722
Attack,3309
Attack,10115
Attack,33
Attack,8556
Attack,11125
Attack,8725
Attack,35
Attack,35
Attack,4107
Attack,13359
Attack,18394
Attack,8372
Attack,3074
Attack,1572
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,35
Attack,34
Attack,34
Attack,1576
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,35
Attack,34
Attack,34
Attack,36
Attack,36
Attack,37
Attack,37
Attack,37
Attack,37
Attack,37
Attack,34
Attack,35
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,37
Attack,36
Attack,38
Attack,38
Attack,38
Attack,38
Attack,2705
Attack,2599
Attack,2739
Attack,2685
Attack,2573
Attack,2294
Attack,2245
Attack,2142
Attack,2116
Attack,1512
Attack,8702
Attack,8568
Attack,8562
Attack,6142
Attack,2465
Attack,2454
Attack,34
Attack,34
Attack,34
Attack,34
Attack,1241
Attack,1173
Attack,1173
Attack,21876
Attack,25068
Attack,34
Attack,2469
Attack,44
Attack,43
Attack,83
Attack,39
Attack,39
Attack,39
Attack,39
Attack,34
Attack,34
Attack,34
Attack,34
Attack,38
Attack,38
Attack,38
Attack,38
Attack,38
Attack,38
Attack,38
Attack,38
Attack,38
Attack,38
Attack,38
Attack,10676
Attack,1300
Attack,1221
Attack,1257
Attack,5323
Attack,4942
Attack,10531
Attack,1231025
Attack,2856
Attack,5305
Attack,4723
Attack,2569
Attack,90
Attack,83
Attack,5782
Attack,97
Attack,9841
Attack,8327
Attack,35
Attack,34
Attack,1172
Attack,1172
Attack,34
Attack,33
Attack,34
Attack,34
Attack,1203
Attack,12598
Attack,35
Attack,8296
Attack,35
Attack,35
Attack,35
Attack,35
Attack,35
Attack,1371
Attack,36
Attack,8309
Attack,36
Attack,10526
Attack,8733
Attack,5254
Attack,3391
Attack,4626
Attack,30775
Attack,29264
Attack,24251
Attack,2898
Attack,2155
Attack,34
Attack,34
Attack,34
Attack,11194
Attack,33
Attack,33
Attack,34
Attack,10766
Attack,34
Attack,34
Attack,34
Attack,11809
Attack,34
Attack,11552
Attack,33
Attack,33
Attack,33
Attack,11810
Attack,34
Attack,34
Attack,33
Attack,34
Attack,34
Attack,33
Attack,11175
Attack,11012
Attack,34
Attack,10714
Attack,11970
Attack,10830
Attack,7913
Attack,7381
Attack,11128
Attack,6400
Attack,6300
Attack,34
Attack,34
Attack,34
Attack,33
Attack,34
Attack,33
Attack,33
Attack,106
Attack,5691
Attack,36
Attack,36
Attack,7272
Attack,34
Attack,1201
Attack,34
Attack,1172
Attack,34
Attack,34
Attack,34
Attack,1172
Attack,23785
Attack,35
Attack,81
Attack,81
Attack,1781
Attack,1281
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,14265
Attack,8167978
Attack,8741741
Attack,10408420
Attack,9676855
Attack,9652087
Attack,9378763
Attack,9470700
Attack,8729681
Attack,8477536
Attack,73
Attack,39
Attack,73
Attack,14270
Attack,13236
Attack,33
Attack,32
Attack,2373
Attack,2373
Attack,1237
Attack,2156
Attack,13797
Attack,11092
Attack,9905
Attack,34
Attack,34
Attack,34
Attack,34
Attack,4424
Attack,34
Attack,42
Attack,43
Attack,7174
Attack,4114
Attack,33
Attack,33
Attack,33
Attack,4030
Attack,33
Attack,144
Attack,116
Attack,4148
Attack,2484
Attack,3152
Attack,11167
Attack,4626
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,40
Attack,40
Attack,41
Attack,41
Attack,2267
Attack,1174
Attack,1174
Attack,1172
Attack,34
Attack,34
Attack,36
Attack,36
Attack,36
Attack,36
Attack,84
Attack,42
Attack,9430
Attack,5335
Attack,3358
Attack,18111
Attack,16556
Attack,7273
Attack,11196
Attack,7528
Attack,11407
Attack,5761
Attack,18939
Attack,3219
Attack,1639
Attack,1098
Attack,1168
Attack,30
Attack,11690
Attack,11114
Attack,11346
Attack,11402
Attack,33
Attack,34
Attack,15770
Attack,10934
Attack,84
Attack,84
Attack,1174
Attack,1174
Attack,1174
Attack,83
Attack,9516
Attack,5249
Attack,12231
Attack,34194
Attack,35
Attack,35
Attack,35
Attack,35
Attack,35
Attack,35
Attack,35
Attack,35081
Attack,4292
Attack,87
Attack,3032
Attack,5714
Attack,14350
Attack,15958
Attack,2477
Attack,1972
Attack,1212
Attack,39
Attack,39
Attack,80
Attack,4323
Attack,98
Attack,90
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,1174
Attack,71
Attack,37
Attack,36
Attack,131
Attack,36
Attack,37
Attack,3427
Attack,34
Attack,42
Attack,42
Attack,2538
Attack,34
Attack,38
Attack,34
Attack,34
Attack,34
Attack,34
Attack,39
Attack,34
Attack,1241
Attack,767
Attack,96
Attack,36
Attack,37
Attack,37
Attack,37
Attack,33
Attack,38
Attack,38
Attack,38
Attack,5615
Attack,4690
Attack,31275
Attack,132
Attack,93
Attack,44
Attack,79
Attack,43
Attack,130
Attack,71
Attack,2826
Attack,34
Attack,34
Attack,34
Attack,34
Attack,33
Attack,34
Attack,34
Attack,34
Attack,34
Attack,32
Attack,32
Attack,32
Attack,32
Attack,34
Attack,34
Attack,34
Attack,34
Attack,124
Attack,39
Attack,34
Attack,8250
Attack,5377
Attack,3134
Attack,87
Attack,51
Attack,51
Attack,36427
Attack,34294
Attack,1394
Attack,37
Attack,3386
Attack,37
Attack,35
Attack,35
Attack,1209
Attack,1209
Attack,34
Attack,34
Attack,34
Attack,5876
Attack,1489
Attack,1078
Attack,599
Attack,1497
Attack,7092
Attack,32289
Attack,27695
Attack,23960
Attack,18608
Attack,14317
Attack,12975
Attack,5236
Attack,667
Attack,440
Attack,11584
Attack,17873
Attack,18393
Attack,1450
Attack,3147
Attack,36
Attack,7167
Attack,4763
Attack,15695
Attack,13274
Attack,7106
Attack,34
Attack,8731
Attack,5651
Attack,2166
Attack,33
Attack,34
Attack,34
Attack,1659
Attack,1522
Attack,2996
Attack,34
Attack,38
Attack,40
Attack,38
Attack,25288
Attack,33
Attack,7175
Attack,1221
Attack,1232
Attack,33
Attack,1243
Attack,33
Attack,13093
Attack,13628
Attack,36
Attack,36
Attack,356
Attack,5267
Attack,356
Attack,347
Attack,90
Attack,402
Attack,347
Attack,12850
Attack,13166
Attack,45
Attack,3705
Attack,3278
Attack,407
Attack,143
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,33
Attack,33
Attack,1174
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,34
Attack,44
Attack,44
Attack,44
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,39
Attack,2002
Attack,704
Attack,935
Attack,712
Attack,1020
Attack,6904
Attack,6236
Attack,4247
Attack,856
Attack,35
Attack,29280
Attack,2973
Attack,87
Attack,1181
Attack,1795
Attack,1935
Attack,6477
Attack,3556
Attack,4314
Attack,6180
Attack,33
Attack,4315
Attack,38
Attack,38
Attack,38
Attack,38
Attack,2140
Attack,1640
Attack,33
Attack,33
Attack,79
Attack,33
Attack,71
Attack,71
Attack,71
Attack,71
Attack,71
Attack,72
Attack,97
Attack,72
Attack,71
Attack,71
Attack,2071
Attack,65
Attack,102
Attack,56
Attack,56
Attack,56
Attack,56
Attack,65
Attack,17553
Attack,1151
Attack,1191
Attack,1108
Attack,7563
Attack,7362
Attack,7354
Attack,7349
Attack,7351
Attack,10287
Attack,7355
Attack,9620
Attack,7958
Attack,3232
Attack,4632
Attack,5964
Attack,1278
Attack,5465
Attack,5402
Attack,1514
Attack,3994
Attack,1442
Attack,1408
Attack,33
Attack,4418
Attack,6368
Attack,3499
Attack,11703
Attack,7944
Attack,35
Attack,35
Attack,30612
Attack,38
Attack,20290
Attack,38
Attack,38
Attack,22862
Attack,38
Attack,38
Attack,11607
Attack,35
Attack,3170
Attack,2513
Attack,65
Attack,3830
Attack,12170
Attack,8297
Attack,79
Attack,34147
Attack,13389596
Attack,14368549
Attack,14857211
Attack,13534184
Attack,13791817
Attack,14503872
Attack,9685578
Attack,13610582
Attack,13150992
Attack,13131400
Attack,13254114
Attack,16881104
Attack,16579625
Attack,13428009
Normal,46
Normal,40
Normal,43
Normal,40
Normal,33
Normal,40
Normal,49
Normal,48
Normal,300
Normal,35
Normal,62
Normal,33
Normal,33
Normal,46
Normal,146
Normal,38
Normal,120
Normal,118
Normal,118
Normal,19
Normal,33
Normal,119
Normal,37
Normal,128
Normal,6
Normal,2972
Normal,57
Normal,52
Normal,55
Normal,6
Normal,29
Normal,129
Normal,29
Normal,58
Normal,40
Normal,6
Normal,6
Normal,11
Normal,6
Normal,11
Normal,29
Normal,29
Normal,6
Normal,6
Normal,6
Normal,29
Normal,29
Normal,11
Normal,11
Normal,118
Normal,29
Normal,11
Normal,11
Normal,6
Normal,6
Normal,11
Normal,6
Normal,11
Normal,29
Normal,6
Normal,29
Normal,29
Normal,11
Normal,29
Normal,11
Normal,6
Normal,33
Normal,33
Normal,13
Normal,33
Normal,13
Normal,118
Normal,33
Normal,17147
Normal,33
Normal,118
Normal,3100
Normal,1
Normal,33
Normal,66
Normal,119
Normal,121
Normal,37
Normal,52
Normal,55
Normal,35
Normal,35
Normal,40
Normal,29
Normal,45
Normal,119
Normal,119
Normal,119
Normal,19
Normal,6
Normal,145
Normal,118
Normal,119
Normal,119
Normal,33
Normal,6
Normal,73
Normal,43
Normal,6
Normal,55
Normal,44
Normal,54
Normal,33
Normal,6
Normal,34
Normal,38
Normal,33
Normal,118
Normal,118
Normal,118
Normal,118
Normal,118
Normal,118
Normal,118
Normal,118
Normal,118
Normal,119
Normal,39
Normal,1
Normal,35
Normal,33
Normal,33
Normal,33
Normal,29
Normal,35
Normal,48
Normal,44
Normal,44
Normal,44
Normal,44
Normal,44
Normal,44
Normal,33
Normal,33
Normal,38
Normal,33
Normal,33
Normal,33
Normal,33
Normal,50
Normal,29
Normal,50
Normal,29
Normal,28
Normal,24
Normal,61
Normal,44
Normal,3066
Normal,97
Normal,38
Normal,38
Normal,38
Normal,38
Normal,57
Normal,38
Normal,38
Normal,38
Normal,38
Normal,605
Normal,135
Normal,1
Normal,91
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,56
Normal,56
Normal,56
Normal,56
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,42
Normal,42
Normal,42
Normal,38
Normal,38
Normal,38
Normal,63
Normal,79
Normal,47
Normal,38
Normal,96
Normal,831
Normal,53
Normal,53
Normal,49
Normal,47
Normal,79
Normal,47
Normal,94
Normal,71
Normal,124
Normal,49
Normal,61
Normal,398
Normal,47
Normal,481
Normal,364
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,56
Normal,56
Normal,56
Normal,56
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,51
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,389
Normal,57
Normal,80
Normal,59
Normal,81
Normal,74
Normal,1031
Normal,40
Normal,30370
Normal,28893
Normal,43
Normal,126
Normal,19
Normal,205
Normal,38
Normal,20
Normal,22
Normal,40
Normal,52
Normal,1678
Normal,63
Normal,925
Normal,80
Normal,620
Normal,102
Normal,166
Normal,88
Normal,40
Normal,54
Normal,326
Normal,86
Normal,71
Normal,672
Normal,58
Normal,61
Normal,114
Normal,115
Normal,18659
Normal,12644
Normal,87
Normal,38
Normal,191
Normal,38
Normal,40
Normal,23792
Normal,6
Normal,56
Normal,67
Normal,62
Normal,44
Normal,38
Normal,62
Normal,62
Normal,69
Normal,69
Normal,95518
Normal,122
Normal,71222
Normal,34050
Normal,26
Normal,51
Normal,6
Normal,123
Normal,43
Normal,110
Normal,2949
Normal,1462
Normal,50
Normal,33
Normal,3610
Normal,50
Normal,33
Normal,55
Normal,55
Normal,59
Normal,53
Normal,53
Normal,41
Normal,40
Normal,40
Normal,43
Normal,40
Normal,48
Normal,48
Normal,433
Normal,38
Normal,38
Normal,35
Normal,48
Normal,33
Normal,33
Normal,31
Normal,31
Normal,31
Normal,40
Normal,31
Normal,62
Normal,48
Normal,59
Normal,31
Normal,49
Normal,31
Normal,48
Normal,46
Normal,51
Normal,46
Normal,39
Normal,31
Normal,40
Normal,42
Normal,31
Normal,57
Normal,33
Normal,57
Normal,57
Normal,48
Normal,57
Normal,31
Normal,40
Normal,40
Normal,33
Normal,47
Normal,48
Normal,33
Normal,33
Normal,31
Normal,54
Normal,57
Normal,48
Normal,64
Normal,29
Normal,29
Normal,29
Normal,44
Normal,57
Normal,50
Normal,29
Normal,35
Normal,58
Normal,64
Normal,67
Normal,86
Normal,67
Normal,63
Normal,44
Normal,29
Normal,55
Normal,43
Normal,57
Normal,33
Normal,33
Normal,33
Normal,56
Normal,29
Normal,48
Normal,38
Normal,38
Normal,43
Normal,40
Normal,38
Normal,57
Normal,47
Normal,47
Normal,422552
Normal,41
Normal,21
Normal,41
Normal,41
Normal,41
Normal,42
Normal,47
Normal,47
Normal,49
Normal,49
Normal,248173
Normal,33
Normal,73
Normal,97
Normal,34
Normal,55
Normal,65
Normal,47
Normal,40
Normal,40
Normal,47
Normal,47
Normal,51
Normal,126
Normal,42
Normal,59
Normal,63
Normal,57
Normal,34
Normal,175641
Normal,54
Normal,43
Normal,52
Normal,52
Normal,33
Normal,41
Normal,41
Normal,1048623
Normal,47
Normal,38
Normal,418166
Normal,157092
Normal,38
Normal,38
Normal,40
Normal,40
Normal,92
Normal,236
Normal,140
Normal,71
Normal,215
Normal,210
Normal,77
Normal,47
Normal,90
Normal,57
Normal,90
Normal,90
Normal,57
Normal,57
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
